order_id,order_date,ship_date,customer_id,customer_segment,region,state,city,category,sub_category,product_name,ship_mode,sales,quantity,discount,profit,return_flag,delivery_days,customer_rating,campaign_channel,profit_margin,order_year,order_month,order_quarter
DB-2025-503308,2025-08-17,2025-08-17,C-74332,Home Office,South,Karnataka,Bengaluru,Technology,Accessories,Classic Accessories 329,Same Day,95944.54,9,0.2,19909.11,0,0,4.8,Organic,0.20750644070001276,2025,2025-08,2025Q3
DB-2025-503309,2025-10-21,2025-10-25,C-48756,Corporate,West,Maharashtra,Mumbai,Technology,Machines,Elite Machines 503,Second Class,174107.38,8,0.15,30217.74,0,4,3.6,Organic,0.1735580651434764,2025,2025-10,2025Q4
DB-2024-503310,2024-02-05,2024-02-09,C-61020,Home Office,West,Gujarat,Ahmedabad,Technology,Copiers,Elite Copiers 264,Standard Class,150909.58,8,0.05,34067.61,0,4,3.8,Social,0.22574849124886573,2024,2024-02,2024Q1
DB-2024-503311,2024-06-26,2024-07-01,C-24469,Home Office,East,Assam,Guwahati,Furniture,Tables,Elite Tables 615,Standard Class,49251.0,6,0.1,1503.02,0,5,4.4,Organic,0.03051755294308745,2024,2024-06,2024Q2
DB-2025-503312,2025-03-20,2025-03-23,C-29538,Consumer,West,Goa,Panaji,Technology,Phones,Max Phones 902,Second Class,4977.96,1,0.05,1460.05,0,3,3.5,Paid,0.29330287909103325,2025,2025-03,2025Q1
DB-2024-503313,2024-04-27,2024-05-02,C-72800,Home Office,West,Goa,Panaji,Furniture,Furnishings,Basic Furnishings 696,Standard Class,15569.8,10,0.25,512.77,0,5,3.7,Paid,0.032933627920718314,2024,2024-04,2024Q2
DB-2024-503314,2024-07-14,2024-07-20,C-26636,Corporate,West,Goa,Panaji,Furniture,Chairs,Prime Chairs 851,Standard Class,66884.67,4,0.05,10206.71,0,6,4.1,Organic,0.15260163502339175,2024,2024-07,2024Q3
DB-2024-503315,2024-04-28,2024-04-29,C-69146,Home Office,North,Punjab,Ludhiana,Office Supplies,Art,Smart Art 498,Second Class,6885.29,5,0.3,866.85,1,1,3.3,Social,0.12589883650507097,2024,2024-04,2024Q2
DB-2024-503316,2024-12-03,2024-12-03,C-40884,Home Office,North,Uttar Pradesh,Noida,Office Supplies,Storage,Eco Storage 736,First Class,6918.68,4,0.0,1238.05,0,0,4.8,Social,0.17894309319118673,2024,2024-12,2024Q4
DB-2024-503317,2024-05-13,2024-05-18,C-43483,Consumer,West,Rajasthan,Udaipur,Office Supplies,Storage,Eco Storage 682,Standard Class,6212.85,3,0.2,888.25,0,5,3.3,Paid,0.14296981256589164,2024,2024-05,2024Q2
DB-2025-503318,2025-11-23,2025-11-26,C-86824,Corporate,West,Rajasthan,Udaipur,Office Supplies,Paper,Max Paper 999,First Class,8238.3,7,0.25,825.76,1,3,4.8,Paid,0.10023427163371085,2025,2025-11,2025Q4
DB-2024-503319,2024-04-25,2024-04-28,C-14029,Home Office,East,Odisha,Bhubaneswar,Furniture,Bookcases,Max Bookcases 439,Second Class,51924.71,7,0.05,8920.8,0,3,3.9,Organic,0.17180259649018742,2024,2024-04,2024Q2
DB-2024-503320,2024-09-25,2024-09-28,C-62205,Home Office,North,Uttar Pradesh,Noida,Furniture,Bookcases,Elite Bookcases 944,Standard Class,9902.79,6,0.25,-1184.21,0,3,4.4,Organic,-0.11958347092082129,2024,2024-09,2024Q3
DB-2025-503321,2025-08-19,2025-08-24,C-82162,Home Office,West,Rajasthan,Udaipur,Office Supplies,Labels,Pro Labels 980,Standard Class,12496.96,8,0.3,-653.15,0,5,5.0,Paid,-0.05226471077766113,2025,2025-08,2025Q3
DB-2024-503322,2024-06-02,2024-06-06,C-41644,Corporate,West,Goa,Panaji,Technology,Machines,Eco Machines 790,Second Class,61095.35,8,0.0,16419.36,0,4,4.2,Unknown,0.2687497493671777,2024,2024-06,2024Q2
DB-2025-503323,2025-01-06,2025-01-12,C-41598,Corporate,North,Delhi,New Delhi,Office Supplies,Art,Max Art 424,Standard Class,5935.52,5,0.15,1081.33,0,6,2.8,Organic,0.1821794889074588,2025,2025-01,2025Q1
DB-2025-503324,2025-05-06,2025-05-06,C-37229,Home Office,North,Rajasthan,Jaipur,Office Supplies,Paper,Max Paper 670,Same Day,1919.31,2,0.2,179.22,0,0,3.0,Organic,0.09337730746987198,2025,2025-05,2025Q2
DB-2025-503325,2025-08-09,2025-08-14,C-99780,Home Office,North,Delhi,New Delhi,Furniture,Bookcases,Eco Bookcases 105,Standard Class,114779.71,10,0.05,21901.75,0,5,4.8,Organic,0.190815519572231,2025,2025-08,2025Q3
DB-2024-503326,2024-09-27,2024-10-04,C-47570,Consumer,North,Rajasthan,Jaipur,Office Supplies,Art,Basic Art 178,Standard Class,244.9,1,0.2,31.9,0,7,2.9,Organic,0.13025724785626785,2024,2024-09,2024Q3
DB-2025-503327,2025-01-30,2025-02-05,C-53794,Consumer,East,Assam,Guwahati,Furniture,Bookcases,Max Bookcases 173,Standard Class,65799.39,5,0.0,8466.22,1,6,3.8,Paid,0.12866715025777595,2025,2025-01,2025Q1
DB-2025-503328,2025-05-31,2025-06-02,C-43703,Corporate,South,Tamil Nadu,Chennai,Furniture,Bookcases,Eco Bookcases 282,First Class,2190.75,1,0.2,56.05,0,2,4.0,Email,0.025584845372589295,2025,2025-05,2025Q2
DB-2025-503329,2025-02-09,2025-02-09,C-91062,Home Office,West,Madhya Pradesh,Indore,Furniture,Bookcases,Max Bookcases 851,First Class,38034.02,9,0.3,-1899.24,0,0,4.3,Social,-0.049935294770313526,2025,2025-02,2025Q1
DB-2024-503330,2024-09-13,2024-09-17,C-44690,Home Office,North,Punjab,Ludhiana,Technology,Copiers,Basic Copiers 644,Standard Class,171966.35,5,0.15,31047.46,0,4,3.7,Referral,0.1805438098790839,2024,2024-09,2024Q3
DB-2025-503331,2025-11-19,2025-11-25,C-88209,Corporate,West,Madhya Pradesh,Indore,Furniture,Furnishings,Pro Furnishings 200,Second Class,42647.68,8,0.0,3331.96,0,6,4.3,Organic,0.07812757927277639,2025,2025-11,2025Q4
DB-2025-503332,2025-10-03,2025-10-09,C-21423,Home Office,East,Jharkhand,Ranchi,Technology,Accessories,Prime Accessories 471,Standard Class,1956.7,1,0.15,94.78,0,6,3.3,Social,0.04843869780753309,2025,2025-10,2025Q4
DB-2025-503333,2025-02-12,2025-02-16,C-61333,Home Office,West,Goa,Panaji,Office Supplies,Labels,Prime Labels 213,Standard Class,17487.7,10,0.0,3556.48,0,4,4.3,Email,0.20337036888784688,2025,2025-02,2025Q1
DB-2024-503334,2024-08-18,2024-08-23,C-47341,Consumer,North,Haryana,Gurugram,Furniture,Furnishings,Prime Furnishings 530,Standard Class,95233.82,8,0.3,-3007.8,0,5,4.4,Organic,-0.03158331777513493,2024,2024-08,2024Q3
DB-2025-503335,2025-09-12,2025-09-17,C-49009,Consumer,East,Bihar,Patna,Office Supplies,Paper,Max Paper 954,Second Class,4384.08,8,0.0,346.83,0,5,3.7,Organic,0.07911123884600646,2025,2025-09,2025Q3
DB-2024-503336,2024-05-09,2024-05-14,C-76118,Consumer,West,Gujarat,Ahmedabad,Technology,Accessories,Classic Accessories 247,Standard Class,105909.45,6,0.3,20494.21,0,5,4.3,Referral,0.19350690613538263,2024,2024-05,2024Q2
DB-2025-503337,2025-04-03,2025-04-11,C-63350,Consumer,East,West Bengal,Kolkata,Technology,Machines,Eco Machines 657,Standard Class,35776.97,8,0.2,3314.15,0,8,2.8,Organic,0.09263361318747787,2025,2025-04,2025Q2
DB-2024-503338,2024-11-08,2024-11-12,C-27010,Corporate,West,Rajasthan,Udaipur,Technology,Phones,Classic Phones 691,Standard Class,14577.39,2,0.0,4330.95,0,4,4.6,Social,0.2971005097620356,2024,2024-11,2024Q4
DB-2025-503339,2025-11-22,2025-11-24,C-95760,Consumer,South,Telangana,Hyderabad,Technology,Phones,Eco Phones 988,First Class,4379.26,1,0.1,831.26,0,2,3.9,Referral,0.1898174577440024,2025,2025-11,2025Q4
DB-2024-503340,2024-04-13,2024-04-18,C-76356,Consumer,East,Jharkhand,Ranchi,Technology,Accessories,Max Accessories 175,Standard Class,199558.82,10,0.15,47348.95,0,5,4.3,Email,0.23726813978956177,2024,2024-04,2024Q2
DB-2025-503341,2025-07-21,2025-07-26,C-23114,Consumer,East,Jharkhand,Ranchi,Office Supplies,Paper,Prime Paper 730,Standard Class,5843.29,6,0.15,914.39,0,5,4.1,Email,0.1564854730810896,2025,2025-07,2025Q3
DB-2025-503342,2025-12-18,2025-12-19,C-22842,Corporate,West,Rajasthan,Udaipur,Technology,Phones,Classic Phones 212,Second Class,50751.0,4,0.1,11765.84,0,1,4.6,Social,0.23183464365234183,2025,2025-12,2025Q4
DB-2024-503343,2024-12-10,2024-12-16,C-60504,Home Office,North,Delhi,New Delhi,Technology,Copiers,Classic Copiers 893,Standard Class,87088.41,2,0.0,17852.13,0,6,4.4,Organic,0.20498858573718362,2024,2024-12,2024Q4
DB-2024-503344,2024-08-13,2024-08-15,C-60697,Home Office,West,Madhya Pradesh,Indore,Technology,Machines,Classic Machines 178,Second Class,49942.31,3,0.15,9989.46,0,2,4.4,Organic,0.20001998305645052,2024,2024-08,2024Q3
DB-2024-503345,2024-12-19,2024-12-23,C-51256,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,Max Paper 447,First Class,1423.89,10,0.25,70.22,0,4,4.1,Social,0.04931560724494167,2024,2024-12,2024Q4
DB-2025-503346,2025-03-10,2025-03-16,C-81989,Corporate,West,Rajasthan,Udaipur,Office Supplies,Binders,Eco Binders 616,Standard Class,17398.8,9,0.3,401.77,0,6,4.7,Paid,0.023091822424535027,2025,2025-03,2025Q1
DB-2025-503347,2025-01-14,2025-01-18,C-47569,Home Office,North,Rajasthan,Jaipur,Office Supplies,Paper,Basic Paper 822,Second Class,572.71,5,0.15,139.14,0,4,3.5,Email,0.24295018421190476,2025,2025-01,2025Q1
DB-2024-503348,2024-03-29,2024-04-05,C-42463,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Binders,Classic Binders 154,Standard Class,2818.87,2,0.2,253.31,0,7,2.7,Social,0.08986224976675052,2024,2024-03,2024Q1
DB-2024-503349,2024-08-14,2024-08-18,C-17280,Home Office,North,Punjab,Ludhiana,Furniture,Bookcases,Max Bookcases 624,Standard Class,25750.71,5,0.3,-4156.89,1,4,4.2,Social,-0.16142817033006082,2024,2024-08,2024Q3
DB-2025-503350,2025-11-08,2025-11-10,C-62706,Consumer,South,Kerala,Kochi,Technology,Accessories,Pro Accessories 650,Second Class,83795.41,3,0.25,10307.71,1,2,3.1,Organic,0.12301043696784822,2025,2025-11,2025Q4
DB-2025-503351,2025-09-25,2025-09-28,C-42547,Consumer,East,Jharkhand,Ranchi,Office Supplies,Storage,Smart Storage 729,Second Class,4357.64,9,0.15,1012.17,0,3,4.3,Organic,0.232274809300447,2025,2025-09,2025Q3
DB-2025-503352,2025-09-02,2025-09-07,C-55433,Consumer,South,Kerala,Kochi,Technology,Accessories,Eco Accessories 894,Standard Class,15224.82,2,0.0,1852.23,0,5,3.7,Organic,0.12165858118519628,2025,2025-09,2025Q3
DB-2025-503353,2025-01-26,2025-01-27,C-75105,Consumer,West,Goa,Panaji,Technology,Phones,Classic Phones 519,Second Class,74684.7,4,0.3,10244.79,0,1,4.5,Organic,0.13717387898726247,2025,2025-01,2025Q1
DB-2025-503354,2025-08-03,2025-08-10,C-41965,Corporate,South,Kerala,Kochi,Technology,Copiers,Max Copiers 560,Standard Class,272588.78,7,0.0,56238.35,0,7,3.8,Organic,0.2063120499677206,2025,2025-08,2025Q3
DB-2025-503355,2025-09-25,2025-10-01,C-72995,Consumer,West,Rajasthan,Udaipur,Office Supplies,Labels,Basic Labels 528,Standard Class,2669.5,1,0.0,562.85,0,6,3.7,Organic,0.21084472747705563,2025,2025-09,2025Q3
DB-2025-503356,2025-12-04,2025-12-07,C-82909,Home Office,East,West Bengal,Kolkata,Technology,Phones,Elite Phones 528,Second Class,216221.66,7,0.1,12154.52,0,3,4.3,Referral,0.05621323969115768,2025,2025-12,2025Q4
DB-2024-503357,2024-01-03,2024-01-04,C-99882,Corporate,South,Tamil Nadu,Chennai,Technology,Copiers,Prime Copiers 549,Second Class,23701.64,1,0.15,4386.92,0,1,3.8,Organic,0.1850893018373412,2024,2024-01,2024Q1
DB-2024-503358,2024-07-26,2024-07-30,C-51538,Corporate,East,West Bengal,Kolkata,Furniture,Tables,Basic Tables 183,Second Class,43834.16,5,0.3,-5280.55,0,4,4.2,Paid,-0.12046654937610302,2024,2024-07,2024Q3
DB-2024-503359,2024-07-26,2024-07-29,C-56895,Corporate,West,Rajasthan,Udaipur,Office Supplies,Paper,Pro Paper 512,Standard Class,5956.46,8,0.0,1136.62,0,3,3.9,Organic,0.1908213939151778,2024,2024-07,2024Q3
DB-2025-503360,2025-06-06,2025-06-13,C-46432,Home Office,West,Rajasthan,Udaipur,Technology,Copiers,Prime Copiers 822,Standard Class,188962.62,5,0.0,24756.99,0,7,4.3,Organic,0.13101527698970306,2025,2025-06,2025Q2
DB-2025-503361,2025-08-26,2025-09-01,C-59890,Home Office,North,Uttar Pradesh,Noida,Office Supplies,Paper,Prime Paper 474,Standard Class,1730.71,2,0.15,253.67,0,6,3.8,Organic,0.1465699048367433,2025,2025-08,2025Q3
DB-2024-503362,2024-09-20,2024-09-24,C-58027,Consumer,North,Delhi,New Delhi,Furniture,Bookcases,Max Bookcases 728,Standard Class,12934.64,2,0.05,2526.17,0,4,4.9,Organic,0.19530269106832507,2024,2024-09,2024Q3
DB-2025-503363,2025-05-29,2025-05-29,C-54305,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Labels,Prime Labels 189,First Class,19613.5,10,0.0,3698.66,0,0,4.1,Organic,0.18857725546179926,2025,2025-05,2025Q2
DB-2024-503364,2024-12-22,2024-12-23,C-27852,Home Office,South,Kerala,Kochi,Technology,Machines,Prime Machines 795,Second Class,103220.17,3,0.2,22890.61,0,1,4.4,Social,0.22176489343119665,2024,2024-12,2024Q4
DB-2025-503365,2025-02-03,2025-02-08,C-70697,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,Smart Tables 613,Standard Class,97444.35,10,0.05,14736.31,0,5,4.1,Social,0.1512279572904945,2025,2025-02,2025Q1
DB-2024-503366,2024-10-09,2024-10-14,C-62906,Corporate,East,West Bengal,Kolkata,Office Supplies,Storage,Max Storage 811,Standard Class,289.79,3,0.0,72.81,0,5,4.1,Referral,0.25125090582835846,2024,2024-10,2024Q4
DB-2024-503367,2024-09-04,2024-09-04,C-92709,Corporate,North,Delhi,New Delhi,Office Supplies,Art,Max Art 935,Same Day,5365.42,4,0.3,561.98,0,0,3.8,Organic,0.10474110134900903,2024,2024-09,2024Q3
DB-2025-503368,2025-05-11,2025-05-15,C-33822,Home Office,West,Madhya Pradesh,Indore,Office Supplies,Binders,Max Binders 363,Standard Class,3835.36,2,0.1,475.08,0,4,4.3,Paid,0.12386842434608485,2025,2025-05,2025Q2
DB-2024-503369,2024-03-25,2024-03-28,C-62366,Corporate,West,Goa,Panaji,Furniture,Bookcases,Elite Bookcases 993,Second Class,69633.03,8,0.05,8935.41,0,3,4.6,Organic,0.12832143021781472,2024,2024-03,2024Q1
DB-2024-503370,2024-01-21,2024-01-24,C-19606,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Labels,Prime Labels 567,Standard Class,10131.41,4,0.0,1832.17,0,3,5.0,Organic,0.18084057401684464,2024,2024-01,2024Q1
DB-2025-503371,2025-01-11,2025-01-14,C-13972,Corporate,East,Odisha,Bhubaneswar,Technology,Phones,Prime Phones 414,Second Class,302490.85,10,0.1,45709.78,0,3,3.3,Referral,0.15111128154785508,2025,2025-01,2025Q1
DB-2025-503372,2025-03-13,2025-03-16,C-55711,Corporate,South,Karnataka,Bengaluru,Technology,Accessories,Max Accessories 753,Standard Class,262403.03,10,0.2,63349.78,0,3,4.8,Organic,0.24142167870546308,2025,2025-03,2025Q1
DB-2025-503373,2025-03-29,2025-04-03,C-56186,Home Office,West,Maharashtra,Mumbai,Furniture,Tables,Prime Tables 260,Standard Class,20953.25,5,0.25,-444.22,0,5,4.3,Organic,-0.02120052975075466,2025,2025-03,2025Q1
DB-2024-503374,2024-10-26,2024-10-30,C-24261,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Art,Basic Art 990,Standard Class,4570.51,9,0.0,958.57,0,4,4.9,Paid,0.2097293299872443,2024,2024-10,2024Q4
DB-2025-503375,2025-10-24,2025-10-29,C-74311,Home Office,East,Jharkhand,Ranchi,Office Supplies,Paper,Classic Paper 354,Standard Class,1431.86,8,0.1,207.96,0,5,4.1,Organic,0.1452376629000042,2025,2025-10,2025Q4
DB-2024-503376,2024-01-29,2024-02-02,C-17385,Consumer,South,Andhra Pradesh,Vijayawada,Technology,Phones,Max Phones 849,Standard Class,39752.45,4,0.2,3462.58,0,4,4.4,Organic,0.08710356217038195,2024,2024-01,2024Q1
DB-2024-503377,2024-02-19,2024-02-25,C-89657,Home Office,West,Maharashtra,Mumbai,Technology,Accessories,Basic Accessories 847,Standard Class,172735.48,5,0.05,34025.47,0,6,3.8,Organic,0.19698020348801532,2024,2024-02,2024Q1
DB-2025-503378,2025-07-05,2025-07-10,C-94776,Consumer,North,Punjab,Ludhiana,Office Supplies,Binders,Prime Binders 342,Standard Class,12657.87,6,0.2,1600.34,0,5,4.2,Organic,0.1264304341883745,2025,2025-07,2025Q3
DB-2025-503379,2025-04-17,2025-04-19,C-51786,Corporate,South,Kerala,Kochi,Furniture,Tables,Pro Tables 430,Second Class,20164.77,8,0.3,-2203.48,0,2,4.6,Organic,-0.10927374822524631,2025,2025-04,2025Q2
DB-2024-503380,2024-06-14,2024-06-18,C-28282,Consumer,South,Karnataka,Bengaluru,Technology,Machines,Pro Machines 250,Standard Class,101835.93,3,0.05,25266.75,0,4,3.6,Organic,0.24811233127639726,2024,2024-06,2024Q2
DB-2024-503381,2024-04-08,2024-04-10,C-71546,Home Office,West,Madhya Pradesh,Indore,Office Supplies,Paper,Prime Paper 651,First Class,111.27,1,0.05,22.47,0,2,3.8,Organic,0.20194122404960907,2024,2024-04,2024Q2
DB-2024-503382,2024-11-05,2024-11-08,C-10625,Home Office,West,Goa,Panaji,Office Supplies,Paper,Prime Paper 209,Standard Class,585.33,5,0.2,92.45,0,3,3.6,Organic,0.15794509080347838,2024,2024-11,2024Q4
DB-2025-503383,2025-03-23,2025-03-23,C-94534,Consumer,West,Gujarat,Ahmedabad,Technology,Copiers,Elite Copiers 157,Same Day,157974.55,6,0.25,6428.7,0,0,3.3,Organic,0.04069452959353263,2025,2025-03,2025Q1
DB-2025-503384,2025-02-18,2025-02-23,C-36057,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,Classic Tables 626,Standard Class,16017.19,5,0.15,1380.58,0,5,3.6,Email,0.08619364570189901,2025,2025-02,2025Q1
DB-2024-503385,2024-01-03,2024-01-06,C-12569,Home Office,North,Haryana,Gurugram,Technology,Accessories,Basic Accessories 229,Standard Class,28307.7,7,0.3,3380.92,0,3,4.6,Email,0.11943464145797786,2024,2024-01,2024Q1
DB-2025-503386,2025-10-05,2025-10-10,C-84934,Consumer,South,Kerala,Kochi,Office Supplies,Art,Eco Art 871,Standard Class,4868.1,2,0.0,887.58,0,5,3.4,Paid,0.18232575337400628,2025,2025-10,2025Q4
DB-2024-503387,2024-10-14,2024-10-17,C-34735,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Paper,Smart Paper 522,Standard Class,4734.38,10,0.15,524.14,0,3,4.2,Referral,0.11070932202315825,2024,2024-10,2024Q4
DB-2025-503388,2025-06-25,2025-06-27,C-93511,Corporate,South,Karnataka,Bengaluru,Office Supplies,Paper,Smart Paper 301,Second Class,5577.35,4,0.05,1213.44,0,2,3.8,Paid,0.21756568979891883,2025,2025-06,2025Q2
DB-2025-503389,2025-01-07,2025-01-09,C-35178,Corporate,West,Madhya Pradesh,Indore,Furniture,Bookcases,Pro Bookcases 853,Second Class,49649.03,10,0.05,5513.69,0,2,3.2,Paid,0.11105332772865854,2025,2025-01,2025Q1
DB-2025-503390,2025-05-20,2025-05-24,C-48740,Consumer,North,Haryana,Gurugram,Furniture,Chairs,Classic Chairs 998,Standard Class,135994.56,9,0.05,15019.92,0,4,4.6,Organic,0.11044500603553555,2025,2025-05,2025Q2
DB-2024-503391,2024-08-27,2024-08-31,C-95712,Home Office,West,Maharashtra,Mumbai,Furniture,Chairs,Pro Chairs 386,Standard Class,44950.94,4,0.15,8097.05,0,4,4.2,Paid,0.1801308270750289,2024,2024-08,2024Q3
DB-2024-503392,2024-02-11,2024-02-14,C-97194,Corporate,South,Telangana,Hyderabad,Furniture,Chairs,Prime Chairs 927,Second Class,14987.83,7,0.05,1642.52,0,3,3.6,Referral,0.1095902475541823,2024,2024-02,2024Q1
DB-2024-503393,2024-10-10,2024-10-12,C-32779,Home Office,North,Uttar Pradesh,Noida,Technology,Accessories,Elite Accessories 964,Second Class,2817.45,1,0.05,436.38,0,2,4.7,Email,0.15488473619762552,2024,2024-10,2024Q4
DB-2025-503394,2025-08-24,2025-08-24,C-70504,Consumer,West,Maharashtra,Mumbai,Office Supplies,Labels,Prime Labels 603,First Class,9731.41,4,0.1,1536.99,0,0,3.7,Organic,0.15794114110904792,2025,2025-08,2025Q3
DB-2024-503395,2024-09-11,2024-09-14,C-17369,Home Office,West,Rajasthan,Udaipur,Technology,Accessories,Basic Accessories 594,Standard Class,47762.72,2,0.1,8521.69,0,3,4.4,Email,0.17841718394597295,2024,2024-09,2024Q3
DB-2025-503396,2025-04-17,2025-04-22,C-88046,Consumer,West,Madhya Pradesh,Indore,Furniture,Bookcases,Pro Bookcases 454,Standard Class,76090.67,5,0.15,5780.11,0,5,3.6,Organic,0.07596345254943872,2025,2025-04,2025Q2
DB-2024-503397,2024-04-01,2024-04-06,C-27626,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,Prime Labels 122,Standard Class,8705.45,6,0.0,1985.56,0,5,5.0,Referral,0.22808240814662076,2024,2024-04,2024Q2
DB-2025-503398,2025-01-21,2025-01-24,C-94773,Corporate,South,Karnataka,Bengaluru,Office Supplies,Paper,Classic Paper 906,Standard Class,876.83,1,0.0,177.74,0,3,4.4,Social,0.20270748035537106,2025,2025-01,2025Q1
DB-2025-503399,2025-10-18,2025-10-20,C-85719,Consumer,South,Karnataka,Bengaluru,Office Supplies,Binders,Pro Binders 372,Second Class,2188.76,1,0.2,141.88,0,2,4.3,Social,0.0648220910469855,2025,2025-10,2025Q4
DB-2025-503400,2025-11-06,2025-11-10,C-39636,Home Office,North,Rajasthan,Jaipur,Furniture,Chairs,Pro Chairs 298,Standard Class,41990.1,9,0.0,3574.13,0,4,4.1,Organic,0.08511839695547284,2025,2025-11,2025Q4
DB-2024-503401,2024-12-05,2024-12-11,C-93502,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Binders,Elite Binders 688,Standard Class,1923.16,1,0.3,167.07,0,6,4.6,Email,0.0868726471016452,2024,2024-12,2024Q4
DB-2025-503402,2025-02-18,2025-02-23,C-28983,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Art,Smart Art 631,Standard Class,3241.74,10,0.15,412.32,0,5,3.5,Referral,0.12719095300671862,2025,2025-02,2025Q1
DB-2024-503403,2024-04-27,2024-04-30,C-47939,Home Office,South,Karnataka,Bengaluru,Technology,Copiers,Classic Copiers 969,First Class,159995.82,8,0.3,19461.46,1,3,3.1,Organic,0.12163730277453498,2024,2024-04,2024Q2
DB-2024-503404,2024-08-21,2024-08-21,C-20158,Corporate,West,Rajasthan,Udaipur,Office Supplies,Paper,Smart Paper 630,Same Day,3276.17,3,0.25,551.9,0,0,4.4,Paid,0.16845890170534494,2024,2024-08,2024Q3
DB-2025-503405,2025-10-02,2025-10-07,C-85654,Consumer,North,Punjab,Ludhiana,Furniture,Bookcases,Basic Bookcases 991,Standard Class,97695.86,6,0.0,11558.63,0,5,4.8,Email,0.11831238294028017,2025,2025-10,2025Q4
DB-2024-503406,2024-11-26,2024-11-30,C-13378,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,Eco Labels 795,Second Class,4137.16,5,0.3,807.39,0,4,4.5,Paid,0.19515561399607462,2024,2024-11,2024Q4
DB-2025-503407,2025-09-06,2025-09-10,C-50375,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,Pro Paper 702,Second Class,7441.92,5,0.25,236.15,0,4,4.9,Paid,0.03173240239078087,2025,2025-09,2025Q3
DB-2025-503408,2025-11-01,2025-11-09,C-52949,Consumer,East,Bihar,Patna,Furniture,Furnishings,Basic Furnishings 297,Standard Class,145579.74,10,0.0,27021.16,0,8,4.0,Organic,0.18561071753528344,2025,2025-11,2025Q4
DB-2025-503409,2025-02-20,2025-02-24,C-57715,Home Office,West,Maharashtra,Mumbai,Technology,Accessories,Eco Accessories 752,First Class,47670.68,2,0.0,12607.5,0,4,4.0,Social,0.2644707396663945,2025,2025-02,2025Q1
DB-2025-503410,2025-11-06,2025-11-06,C-39853,Consumer,North,Haryana,Gurugram,Office Supplies,Paper,Classic Paper 766,First Class,434.13,3,0.15,22.24,0,0,3.5,Paid,0.051228894570750694,2025,2025-11,2025Q4
DB-2025-503411,2025-12-20,2025-12-24,C-47902,Home Office,South,Andhra Pradesh,Vijayawada,Furniture,Tables,Classic Tables 828,Standard Class,38149.41,8,0.2,5894.6,0,4,3.7,Organic,0.1545135298291638,2025,2025-12,2025Q4
DB-2024-503412,2024-07-17,2024-07-22,C-66230,Consumer,East,Jharkhand,Ranchi,Office Supplies,Paper,Elite Paper 912,Standard Class,3459.48,3,0.2,245.42,0,5,3.9,Paid,0.07094129753604587,2024,2024-07,2024Q3
DB-2025-503413,2025-08-17,2025-08-22,C-96456,Corporate,East,West Bengal,Kolkata,Office Supplies,Storage,Eco Storage 878,Second Class,10034.69,10,0.25,826.03,0,5,4.0,Referral,0.08231744079787218,2025,2025-08,2025Q3
DB-2025-503414,2025-06-09,2025-06-15,C-77568,Corporate,West,Rajasthan,Udaipur,Furniture,Chairs,Max Chairs 144,Standard Class,32205.81,5,0.0,2881.74,0,6,3.9,Organic,0.08947888595256569,2025,2025-06,2025Q2
DB-2025-503415,2025-07-27,2025-08-02,C-83300,Home Office,North,Haryana,Gurugram,Technology,Phones,Eco Phones 189,Standard Class,52805.44,2,0.25,4345.35,0,6,3.8,Paid,0.08228981710975233,2025,2025-07,2025Q3
DB-2025-503416,2025-03-30,2025-04-02,C-55659,Home Office,South,Telangana,Hyderabad,Office Supplies,Art,Prime Art 113,Standard Class,3832.91,2,0.25,364.34,0,3,3.7,Organic,0.09505571484850936,2025,2025-03,2025Q1
DB-2024-503417,2024-01-01,2024-01-06,C-88244,Consumer,East,Jharkhand,Ranchi,Furniture,Furnishings,Prime Furnishings 183,Standard Class,47055.9,3,0.1,1991.09,0,5,4.2,Email,0.04231329121321662,2024,2024-01,2024Q1
DB-2024-503418,2024-03-26,2024-03-29,C-94023,Consumer,South,Kerala,Kochi,Technology,Phones,Basic Phones 569,Standard Class,151073.26,10,0.0,43307.17,0,3,4.0,Email,0.28666337113530216,2024,2024-03,2024Q1
DB-2025-503419,2025-07-07,2025-07-11,C-99906,Corporate,East,West Bengal,Kolkata,Technology,Copiers,Max Copiers 238,Second Class,34611.56,2,0.0,8265.43,0,4,3.3,Social,0.23880547424039833,2025,2025-07,2025Q3
DB-2024-503420,2024-04-02,2024-04-03,C-83979,Consumer,North,Rajasthan,Jaipur,Furniture,Bookcases,Elite Bookcases 720,First Class,8061.16,4,0.25,-587.39,1,1,4.4,Organic,-0.07286668419929637,2024,2024-04,2024Q2
